id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights
40156795,The Nook.,Grandview-Woodland,49.26821,-123.06346,Entire home/apt,58.0,1
40157839,Private Room. Heart of downtown. walk to skytrain,West End,49.28357,-123.12665,Private room,100.0,1
40158673,Capricorn Palace 1Brd+1Den in yaletown #8,Downtown,49.27408,-123.11576,Entire home/apt,187.0,2
40158833,Capricorn Palace 1Brd+1Den in yaletown #1,Downtown,49.274,-123.11602,Entire home/apt,188.0,2
40158873,Capricorn Palace 1Brd+1Den in yaletown #10,Downtown,49.27586,-123.1147,Entire home/apt,228.0,2
40158884,Capricorn Palace 1Brd+1Den in yaletown #4,Downtown,49.27428,-123.11482,Entire home/apt,188.0,2
40162094,Cozy Clean Private 2 Bedrooms Near Rupert Skytrain,Hastings-Sunrise,49.27081,-123.03642,Entire home/apt,55.0,2
40162271,New 1Br Waterfront Suite 5 minutes from Downtown,Downtown Eastside,49.28178,-123.08435,Entire home/apt,90.0,2
40183789,★180° city/ocean/mtn views+huge patio+free parking,Downtown,49.28009,-123.10844,Entire home/apt,189.0,2
40184621,Spacious House,Victoria-Fraserview,49.23032,-123.05308,Entire home/apt,165.0,1
40187833,Brand new waterview condo,Downtown,49.27393,-123.11666,Entire home/apt,138.0,1
40206658,DownTown Fashionable District One Bedroom Condo,West End,49.28577,-123.12446,Entire home/apt,141.0,30
40207423,Mid Century Getaway Home - KitsilanoBeach Coziness,Kitsilano,49.27334,-123.14923,Entire home/apt,134.0,30
40207443,Spacious 4BD Family Home - Heart of Kerrisdale!,Kerrisdale,49.22545,-123.15363,Entire home/apt,300.0,2
40208334,"❤️City Chic - Urban Home w/Parking, Amazing Place!!",Mount Pleasant,49.26973,-123.10922,Entire home/apt,99.0,2
40211139,See through Pool❤️City View/Stadium/Casino/AC/Gym,Downtown,49.27614,-123.11502,Entire home/apt,299.0,2
40211895,Spacious 2-Bedroom Designer Home with Parking,West End,49.28639,-123.12782,Entire home/apt,120.0,1
40213890,Near the park,Riley Park,49.23639,-123.1147,Private room,68.0,1
40214868,"Clean Budget Travel , 10 minutes to Skytrain#1",Renfrew-Collingwood,49.25158,-123.04862,Private room,49.0,3
40217577,Yaletown Luxury 1 bedroom+1 den with amazing pool,Downtown,49.27448,-123.11601,Entire home/apt,231.0,1
40221812,New listing!! Guest suite close to downtown!!,Hastings-Sunrise,49.27884,-123.05644,Entire home/apt,99.0,1
40230281,"New & Modern In False Creek, Step away fr Downtown",Mount Pleasant,49.27048,-123.10852,Entire home/apt,104.0,3
40232273,Times Square Suites Boutique Apartment Hotel,West End,49.29222,-123.13449,Entire home/apt,229.0,2
40234874,In the Heart of Downtown Vancouver w/ Parking,Downtown,49.27818,-123.12194,Entire home/apt,89.0,30
40235963,Cedar Cottage Guest Suite,Kensington-Cedar Cottage,49.25239,-123.08394,Entire home/apt,75.0,1
40240131,Spectacular Downtown Yaletown Condo - Luxury,Downtown,49.27531,-123.12868,Entire home/apt,110.0,1
40241484,Yaletown Loft with Free Parking,Downtown,49.2804,-123.12173,Entire home/apt,400.0,7
40242203,New & Stylish En-Suite Bedroom in City's Best Area,Kensington-Cedar Cottage,49.25429,-123.08609,Private room,59.0,4
40242737,The Woods: Super Spacious Room in the Hippest Area,Kensington-Cedar Cottage,49.25368,-123.08441,Private room,59.0,4
40243051,The Mirror: Bright New Spacious Room in Best Area,Kensington-Cedar Cottage,49.2545,-123.0846,Private room,69.0,4
40243371,Large Industrial Loft in the Heart of Gastown (DT),Downtown Eastside,49.28358,-123.10417,Entire home/apt,319.0,1
40264643,Gorgeous apartment for your stay in Vancouver,Grandview-Woodland,49.27679,-123.06566,Entire home/apt,99.0,2
40266725,Brand New 2 Bedroom Suite in East Vancouver,Grandview-Woodland,49.27927,-123.0725,Entire home/apt,125.0,3
40267835,3bdr charming unit in Kits,Kitsilano,49.25841,-123.15083,Entire home/apt,199.0,7
40268276,"Prestigious & Stylish, Van West 4BR*5Bath*Home",Oakridge,49.22959,-123.13274,Entire home/apt,228.0,1
40282563,In the Heart of Yaletown,Downtown,49.2774,-123.11855,Private room,110.0,30
40292250,★5Bed-Rooms Best Location Downtown Core Granville,Downtown,49.27952,-123.12327,Entire home/apt,299.0,1
40293026,Backpackers paradise! Shared hostel dorm 2,West End,49.2842,-123.13333,Shared room,32.0,30
40293127,DOWNTOWN VANCOUVER 2 LEVEL LA BOUTIQUE LOFT - 1 BD/1BA/GYM,Downtown,49.28012,-123.12101,Entire home/apt,98.0,1
40293144,Backpackers paradise! Shared hostel dorm 3,West End,49.28399,-123.13277,Shared room,32.0,30
40294998,Super Cozy Loft: Mountains-Gastown-Downtown Views,Downtown Eastside,49.28256,-123.10266,Entire home/apt,235.0,1
40297344,Kitsilano Entire 1 Bedroom apartment,Kitsilano,49.26704,-123.17023,Entire home/apt,120.0,2
40303838,DISCOUNTED!!!! 1 BRM Apartment in a great area,Downtown,49.27902,-123.11928,Entire home/apt,182.0,30
40304498,Robson Studio,West End,49.28813,-123.13012,Entire home/apt,105.0,30
40310440,Central Located Luxury Apartment to call home,Mount Pleasant,49.2723,-123.10075,Entire home/apt,151.0,30
40310517,Relaxing Condo Downtown Vancouver,Downtown,49.27786,-123.11131,Entire home/apt,200.0,2
40313918,Vancouver Oakridge Spacious One Bedroom with Bath,Oakridge,49.23307,-123.1263,Private room,55.0,1
40314236,Vancouver Oakridge Spacious Two-Bedroom one Bath,Oakridge,49.23286,-123.12705,Private room,100.0,2
40326148,Cute room with privacy but easy on the wallet!,Downtown,49.27839,-123.10683,Private room,105.0,3
40326325,Beautiful Garden East Vancouver Retreat,Hastings-Sunrise,49.28665,-123.04794,Entire home/apt,99.0,4
40326770,CLEAN MODERN BEST LOCATION FREE PARKING&FAST WIFI,Downtown,49.2776,-123.12679,Entire home/apt,588.0,2
40328726,"Private master suite, close to arena and transit",Downtown,49.27947,-123.10743,Private room,100.0,1
40329764,Prime Location Private Washroom Queen-Sized Bed,Marpole,49.21039,-123.12557,Private room,59.0,1
40329923,Spacious Queen Sized Bed Prime Location,Kitsilano,49.26173,-123.17719,Private room,59.0,1
40333763,Nice and quite 1 Bedroom suite with laundry...,Renfrew-Collingwood,49.2402,-123.02405,Entire home/apt,155.0,2
40340706,Stunning Water+City View!4 Bed+2BA w/ parking,Downtown,49.27873,-123.10912,Entire home/apt,288.0,1
40345336,NEW MODERN BRIGHT AMAZING LOCATION FREE PARKING!,West End,49.28797,-123.13031,Entire home/apt,629.0,2
40346173,★ Cozy Room own Private Bathroom ★ Prime Location,Downtown,49.27527,-123.11624,Private room,100.0,1
40353515,独立出入的温馨平地两房,Victoria-Fraserview,49.22457,-123.06562,Entire home/apt,120.0,1
40375587,Modern 2 Bedroom Suite in Stylish Kitsilano!,Kitsilano,49.26623,-123.16319,Entire home/apt,200.0,2
40376237,Transit hub* Cool Commercial Drive* Top floor,Grandview-Woodland,49.26396,-123.07074,Private room,25.0,30
40383386,Burrard Apartment,West End,49.28244,-123.12442,Entire home/apt,120.0,1
40399680,Private Luxury,Kitsilano,49.26679,-123.17899,Entire home/apt,199.0,3
40401847,Vancouver Waterfront Pet Friendly 2br 2ba condo,Fairview,49.2694,-123.11788,Entire home/apt,211.0,1
40402638,Downtown Historic Gastown Cozy Loft. Central!,Downtown Eastside,49.28286,-123.10427,Entire home/apt,120.0,1
40404758,MODERN 1BD IN CENTER OF CITY WITH FREE PARKING,Downtown,49.27984,-123.12485,Entire home/apt,90.0,2
40409931,"Clean Budget Travel , 10 minutes to Skytrain#5",Renfrew-Collingwood,49.2513,-123.04719,Private room,52.0,2
40428178,D17 - 2 Bedroom in Strathcona,Downtown Eastside,49.27773,-123.08651,Entire home/apt,92.0,30
40428903,"Vancouver Hideaway - Close to YVR, Transit,Parking",Victoria-Fraserview,49.21077,-123.07044,Entire home/apt,89.0,1
40432886,78 Ocean View Clean and Comfortable Style 2 suites,Downtown,49.27956,-123.10789,Entire home/apt,299.0,1
40434743,Central location - clean and comfortable stay!,Kensington-Cedar Cottage,49.25172,-123.08561,Private room,35.0,2
40445694,Enjoy our spacious 1BR in downtown Vancouver,Downtown Eastside,49.28008,-123.10452,Entire home/apt,159.0,2
40446482,Marvelous-Fully Furnished Accommodation,Downtown,49.27558,-123.11605,Entire home/apt,250.0,3
40448268,Hip Hotel Condo Room with Bath and Parking |*|*|,Downtown,49.28184,-123.11421,Private room,99.0,1
40449984,Beautiful Modern Unit in the Heart of Downtown,Downtown,49.27852,-123.12475,Entire home/apt,139.0,30
40453770,Central Vancouver home,Killarney,49.22414,-123.03458,Entire home/apt,449.0,2
40454721,Luxury and modern 7BD house!,Kensington-Cedar Cottage,49.24628,-123.06045,Entire home/apt,270.0,4
40455976,Safe & clean place in Vancouver +FREE PRKG,Downtown,49.28734,-123.12477,Entire home/apt,599.0,1
40464453,Downtown Condo Suite,Downtown,49.27799,-123.12658,Entire home/apt,115.0,30
40471079,Capricorn Palace 1Brd+1Den in yaletown #7,Downtown,49.27435,-123.11669,Entire home/apt,188.0,2
40471120,Cozystay Vancouver Downtown - 302 - 1  double bed,Downtown,49.27683,-123.12569,Private room,139.0,1
40471508,Cozystay Vancouver Downtown - 303 - 2 double beds,Downtown,49.27678,-123.12474,Private room,149.0,1
40471512,Modern 2-Level Two Bedroom Guesthouse,Hastings-Sunrise,49.26665,-123.03754,Entire home/apt,149.0,2
40471604,Cozystay Vancouver Downtown - 301  - 2 double beds,Downtown,49.27657,-123.1247,Private room,169.0,1
40471889,Cozystay Vancouver Downtown - 306 - 1 King Bed,Downtown,49.27627,-123.12584,Private room,200.0,1
40471963,Cozystay Vancouver Downtown - 309 - 1 Queen Suite,Downtown,49.27625,-123.1248,Private room,200.0,1
40472356,Cozystay Vancouver Downtown - 304 - 2 double beds,Downtown,49.27673,-123.12655,Private room,200.0,1
40472459,Cozystay Vancouver Downtown - 308 - 2 double beds,Downtown,49.27813,-123.12575,Private room,151.0,1
40472558,Cozystay Vancouver Downtown - 315 - 1 Double Bed,Downtown,49.27773,-123.12516,Private room,129.0,1
40474578,Prime Location King Size Bed,Victoria-Fraserview,49.21339,-123.07427,Private room,69.0,1
40474726,Prime Location Queen Size Bedroom,Victoria-Fraserview,49.21236,-123.07378,Private room,59.0,2
40474827,Prime Location Private Washroom King Sized Bed,Victoria-Fraserview,49.21396,-123.07357,Private room,69.0,3
40479185,Breathtaking view apartment with free parking,Downtown,49.27394,-123.12702,Entire home/apt,129.0,2
40488200,Modern Furnished 1 Bedroom in Yaletown,Downtown,49.27474,-123.11859,Entire home/apt,80.0,30
40489359,Bright BR w/ Private Bathroom in Central Van,Oakridge,49.22337,-123.13324,Private room,80.0,1
40489611,HUGE BR w/ Private Livingroom&TV in Central Van,Oakridge,49.22348,-123.13622,Private room,100.0,1
40491356,Sub-PENTHOUSE w/ AMAZING VIEW,Downtown,49.28054,-123.12434,Entire home/apt,500.0,1
40505958,Bright BR in Central Van close to UBC/ DT/AIRPORT,Oakridge,49.22233,-123.13738,Private room,80.0,1
40515448,“The Arc” Luxury Condo (Hidden by Airbnb) ool Waterview highfloor,Downtown,49.27604,-123.11519,Entire home/apt,148.0,30
40515535,❤️MC01 Vancouver McBain Home Hotel,Arbutus Ridge,49.24739,-123.16321,Private room,75.0,1
40519896,Room in a house next to the train Station,Kensington-Cedar Cottage,49.25065,-123.05821,Private room,45.0,3
40529327,800 sq ft private Laneway House in Vancouver BC,Killarney,49.2211,-123.04629,Entire home/apt,120.0,3
40531920,Cozystay Vancouver Downtown - 314 - 1 Queen Bed,Downtown,49.27704,-123.12475,Private room,200.0,1
40536392,Cozystay Vancouver Downtown - 312- 1 Queen Bed,Downtown,49.27814,-123.12518,Private room,200.0,1
40537177,Cozystay Vancouver Downtown - 310 - 2 double beds,Downtown,49.27624,-123.12585,Private room,149.0,1
40537262,"Professional chauffeur, 24/7",Kensington-Cedar Cottage,49.23781,-123.06062,Private room,38.0,1
40537274,Cozystay Vancouver Downtown - 307 - 2 double beds,Downtown,49.27782,-123.12457,Private room,151.0,1
40542411,HUGE BR w/ LIVING AREA in Central Van,Oakridge,49.22232,-123.13719,Private room,120.0,1
40542414,❤️ MC02 Vancouver McBain Home Hotel,Arbutus Ridge,49.24722,-123.16289,Private room,75.0,1
40542557,Stylish BR w/ Private Full Bath in Central Van,Oakridge,49.224,-123.13631,Private room,149.0,1
40542750,*BIG* BR w/ 2 Single Beds in Central Van,Oakridge,49.22421,-123.13808,Private room,149.0,2
40542907,❤️MC03 Vancouver McBain Home Hotel,Arbutus Ridge,49.2485,-123.16288,Private room,75.0,1
40543336,❤️MC05 Vancouver McBain Home Hotel,Arbutus Ridge,49.24691,-123.1624,Private room,63.0,1
40545826,Luxury brand new 1 bdrm suite w/ parking Yaletown,Downtown,49.27566,-123.11572,Entire home/apt,100.0,30
40557835,Cozy bedroom in family home,Hastings-Sunrise,49.27317,-123.04121,Private room,49.0,1
40558416,❤️MC04 Vancouver McBain Home Hotel,Arbutus Ridge,49.24876,-123.16168,Private room,75.0,1
40558597,The Seymour Yaletown Living by COMFYSUITES,Downtown,49.27549,-123.12429,Entire home/apt,159.0,30
40558963,❤️MC06 Vancouver Mcbain Home Hotel,Arbutus Ridge,49.24852,-123.16244,Private room,63.0,1
40565555,❤️MC08 Vancouver McBain Home Hotel,Arbutus Ridge,49.24876,-123.16275,Private room,62.0,1
40566245,❤️MC10 Vancouver McBain Home Hotel,Arbutus Ridge,49.24896,-123.16235,Private room,44.0,1
40566650,❤️MC11 Vancouver Home Hotel,Arbutus Ridge,49.24739,-123.16252,Private room,48.0,1
40566697,NEW beautiful loft between The Drive and Gastown!,Grandview-Woodland,49.28292,-123.07655,Entire home/apt,200.0,1
40567617,Upscale and inviting - Perfect Location,Downtown,49.27796,-123.12157,Entire home/apt,112.0,3
40569933,Luxury Yaletown apartment,Downtown,49.27478,-123.11511,Entire home/apt,150.0,7
40570650,The Suite Spot - Modern suite w/ all you need,Renfrew-Collingwood,49.23801,-123.05556,Entire home/apt,60.0,2
40574027,Distance in Luxury w/ Views - Walking to St. Pauls,Downtown,49.27329,-123.12686,Entire home/apt,225.0,3
40574243,Luxury Vacation Getaway with an artistic touch.,Downtown,49.27564,-123.11582,Entire home/apt,108.0,1
40590310,"1bdr. Great Location, Downtown Vancouver +Parking",Downtown,49.27864,-123.10764,Entire home/apt,250.0,2
40593294,MARCH Special 1 Bedroom - Beautiful and Central,Downtown,49.27855,-123.10772,Entire home/apt,129.0,1
40594850,❤️MC09 Vancouver McBain Home Hotel,Arbutus Ridge,49.24687,-123.16126,Private room,62.0,1
40596968,The Divine Oasis Retreat,West End,49.28061,-123.13347,Entire home/apt,179.0,2
40598848,LUXURIOUS & STUNNING VIEWSGYM &POOL&PARKING 30%off,Downtown Eastside,49.28071,-123.10908,Entire home/apt,129.0,2
40613586,THE ARCHER - ( YOUR EXPERIENCE MATTERS! ),Downtown,49.2755,-123.1162,Entire home/apt,149.0,1
40620883,Bright & Quiet Bedroom in Vancouver home,Killarney,49.22916,-123.02614,Private room,89.0,1
40635367,Cozy Commercial Drive Room with ensuite,Grandview-Woodland,49.27746,-123.07204,Private room,70.0,2
40636424,☀️Spacious Loft ☀️Gastown - 2bdrm/1bath/1prk,Downtown,49.28043,-123.10591,Entire home/apt,169.0,28
40660756,"Modern Studio with Private Entrance, 1 Bed & Bath",Hastings-Sunrise,49.26758,-123.03747,Entire home/apt,61.0,2
40660883,Bright and airy home in the heart of Vancouver!,South Cambie,49.25461,-123.11532,Entire home/apt,199.0,2
40661121,2 BDR Million Dollar Views in Yaletown/ FreeParkin,Downtown,49.27576,-123.11495,Entire home/apt,219.0,2
40662248,KAYM Home - MODERN & COZY Room (females only),Riley Park,49.25302,-123.10706,Private room,56.0,2
40663538,"Central Vancouver Spot! Roger's Arena, BC Place!!",Downtown,49.27961,-123.10693,Entire home/apt,121.0,2
40681739,ARC,Downtown,49.28833,-123.12409,Entire home/apt,399.0,28
40683419,Dear Deer  Private &Quiet 1 BR Suite in Dunbar!,Dunbar Southlands,49.23518,-123.18207,Entire home/apt,80.0,1
40683683,Furnished UBC apartment,Dunbar Southlands,49.2341,-123.19961,Entire home/apt,149.0,1
40683689,"Clean Budget Travel , 10 minutes to Skytrain#4",Renfrew-Collingwood,49.24949,-123.04891,Private room,35.0,2
40684967,OAK & 38 ST STYLISH Townhouse! (Oakridge Mall),South Cambie,49.2359,-123.12667,Entire home/apt,200.0,2
40701993,"\"Daisy's Vancouver Special  \"\"home away from home\"\"!\"",Renfrew-Collingwood,49.23682,-123.03206,Private room,49.0,2
40705201,Coal Harbour/ Canada Place,Downtown,49.28837,-123.12153,Entire home/apt,370.0,28
40705734,Best Location! Homely 2BR in the ❤ of Downtown,West End,49.28295,-123.12521,Entire home/apt,499.0,1
40710662,Great Central Downtown Steps to Seawall,West End,49.28633,-123.12706,Entire home/apt,151.0,3
40710776,Stunning VIEWS ! 2 Bedroom 2 bath luxury Apartment,Downtown,49.28009,-123.10835,Entire home/apt,349.0,2
40712814,AMAZING LOCATION CONDO W/GYM POOL&PARKING 30%off,Downtown,49.27862,-123.10691,Entire home/apt,80.0,3
40725953,Private Cozy Vancouver Suite,Shaughnessy,49.23828,-123.14961,Entire home/apt,99.0,3
40736302,Charming 1 BR in the middle of Downtown,Downtown,49.27932,-123.12383,Entire home/apt,105.0,1
40739298,30 Days Luxury City Views Condo w/Resort Amenities,Downtown,49.27407,-123.11666,Entire home/apt,300.0,30
40753633,Downtown Penthouse-Loft-Private Rooftop Patio,Downtown,49.2801,-123.10827,Entire home/apt,199.0,1
40757270,Cosy private room 20 minutes from downtown core.,Kerrisdale,49.22983,-123.1633,Private room,35.0,1
40758010,Daisy's Vancouver Special - home away from home 2,Renfrew-Collingwood,49.23819,-123.03073,Private room,39.0,1
40758435,Bright BR share 1 ensuite bath in Central Van,Oakridge,49.22253,-123.1358,Private room,80.0,1
40758591,Daisy's Vancouver Special - Home away from home 4,Renfrew-Collingwood,49.23792,-123.03195,Private room,35.0,1
40764823,Chic Vancouver Granville Street Pied a Terre,Downtown,49.28063,-123.12359,Entire home/apt,100.0,1
40777522,Apartment in the heart of downtown Vancouver,Downtown,49.27892,-123.10883,Entire home/apt,136.0,1
40778891,Prime Vancouver Location - Close to Everything!,Dunbar Southlands,49.22702,-123.19247,Private room,32.0,10
40785653,Luxury Apt for reasonable price. King+Queen,Sunset,49.22593,-123.10302,Entire home/apt,89.0,1
40789895,Simple 2 Bedroom and Den - Central and Convenient,Sunset,49.21659,-123.08401,Private room,61.0,2
40799070,2BR STUNNING & Spacious Kits Home- 30 day rental!,Kitsilano,49.2605,-123.14738,Entire home/apt,500.0,30
40807546,"Newly-remodelled, 2 bedroom with private entrance",Kensington-Cedar Cottage,49.25181,-123.07012,Entire home/apt,130.0,2
40808694,FREE PARKING! Central downtown-Entire place fits 4,Downtown,49.27926,-123.12077,Entire home/apt,599.0,1
40819584,Private room with shared bathroom,Renfrew-Collingwood,49.23424,-123.02473,Private room,49.0,1
40827947,"Stylish 3 Bdrm home, Shiny & Clean & Quiet",Sunset,49.2259,-123.10192,Entire home/apt,169.0,1
40838933,BRAND-NEW VancouverDowntown Luxury 1Bed Apartment,Downtown,49.27604,-123.11586,Entire home/apt,199.0,3
40846181,DOWNTOWN CENTRAL - 1 BEDROOM - PARKING & CITY VIEW,Downtown,49.28167,-123.12475,Entire home/apt,51.0,3
40848700,King Size Bedroom w/ exclusive jacuzzi bathtub,Killarney,49.22918,-123.02575,Private room,70.0,1
